Graph,K,Seed,Cut,Epsilon,Imbalance,Time,MaxRSS,Cores,Failed
"dielFilterV3real",37,3,1794065,0.03,0.032,1.12,2085592,96,0
"dielFilterV3real",64,3,2423236,0.03,0.03,0.433,2191620,96,0
"dielFilterV3real",8,3,599540,0.03,0.008,0.719,2116488,96,0
"dielFilterV3real",91,3,3001841,0.03,0.031,0.438,2217728,96,0
"dielFilterV3real",1000,4,9247147,0.03,0.072,0.831,2680108,96,0
"dielFilterV3real",128,4,3696951,0.03,0.032,0.469,2320644,96,0
"dielFilterV3real",30000,4,28245955,0.03,3.788,24.827,11138684,96,0
"dielFilterV3real",37,4,1796374,0.03,0.03,1.113,2110280,96,0
"dielFilterV3real",64,4,2427420,0.03,0.032,1.808,2171568,96,0
"dielFilterV3real",8,4,590071,0.03,0.009,0.72,2115608,96,0
"dielFilterV3real",91,4,2966634,0.03,0.031,1.54,2214456,96,0
"dielFilterV3real",1000,5,9247627,0.03,0.065,1.184,2683528,96,0
"dielFilterV3real",128,5,3673786,0.03,0.032,0.463,2329328,96,0
"dielFilterV3real",30000,5,28248887,0.03,3.788,24.784,10776884,96,0
"dielFilterV3real",37,5,1788770,0.03,0.03,0.41,2100984,96,0
"dielFilterV3real",64,5,2432461,0.03,0.035,0.765,2174828,96,0
"dielFilterV3real",8,5,598650,0.03,0.007,0.434,2125580,96,0
"dielFilterV3real",91,5,3004794,0.03,0.033,0.721,2220704,96,0
"enwiki-2022",1000,1,90630388,0.03,0.513,23.479,27802268,96,0
"enwiki-2022",128,1,66035548,0.03,0.133,20.807,29458868,96,0
"enwiki-2022",30000,1,120173359,0.03,1.431,87.129,70722064,96,0
"enwiki-2022",37,1,52988698,0.03,0.067,22.272,33032156,96,0
"enwiki-2022",64,1,58865469,0.03,0.14,22.596,32507304,96,0
"enwiki-2022",8,1,34479572,0.03,0.059,20.78,39846768,96,0
"enwiki-2022",91,1,63422720,0.03,0.206,20.189,29625936,96,0
"enwiki-2022",1000,2,90817886,0.03,0.562,23.521,27487028,96,0
"enwiki-2022",128,2,67089758,0.03,0.114,21.948,29279856,96,0
"enwiki-2022",30000,2,120156784,0.03,2.281,86.237,70489632,96,0
"enwiki-2022",37,2,52808721,0.03,0.095,22.146,32475972,96,0
"enwiki-2022",64,2,59641981,0.03,0.117,21.867,32787520,96,0
"enwiki-2022",8,2,35309991,0.03,0.063,22.104,39904836,96,0
"enwiki-2022",91,2,63065613,0.03,0.116,21.274,29491828,96,0
"enwiki-2022",1000,3,90759094,0.03,0.447,23.8,27512680,96,0
"enwiki-2022",128,3,67017792,0.03,0.135,21.296,28689964,96,0
"enwiki-2022",30000,3,120147320,0.03,2.027,87.007,69551788,96,0
"enwiki-2022",37,3,52603726,0.03,0.13,21.722,32376028,96,0
"enwiki-2022",64,3,58679182,0.03,0.187,22.513,32795792,96,0
"enwiki-2022",8,3,35119225,0.03,0.057,23.029,39936712,96,0
"enwiki-2022",91,3,62252470,0.03,0.145,20.423,28976528,96,0
"enwiki-2022",1000,4,90800879,0.03,0.518,24.913,28002388,96,0
"enwiki-2022",128,4,66639064,0.03,0.117,21.643,29206384,96,0
"enwiki-2022",30000,4,120172195,0.03,3.08,86.013,70403052,96,0
"enwiki-2022",37,4,53115932,0.03,0.123,22.304,32800048,96,0
"enwiki-2022",64,4,58909073,0.03,0.096,22.881,32942944,96,0
"enwiki-2022",8,4,33680263,0.03,0.067,22.176,39660112,96,0
"enwiki-2022",91,4,62995255,0.03,0.144,20.071,29267784,96,0
"enwiki-2022",1000,5,90617640,0.03,0.302,23.804,27706792,96,0
"enwiki-2022",128,5,66864352,0.03,0.221,20.876,29719044,96,0
"enwiki-2022",30000,5,120120169,0.03,1.879,86.234,70768588,96,0
"enwiki-2022",37,5,52573006,0.03,0.125,21.585,32896116,96,0
"enwiki-2022",64,5,59233393,0.03,0.097,21.63,32940056,96,0
"enwiki-2022",8,5,33964276,0.03,0.038,22.993,39489100,96,0
"enwiki-2022",91,5,62801687,0.03,0.147,20.335,29469932,96,0
"eswiki-2013",1000,1,15985583,0.03,0.721,4.621,5247928,96,0
"eswiki-2013",128,1,12928246,0.03,0.246,3.179,3655008,96,0
"eswiki-2013",30000,1,19084227,0.03,17.747,24.082,14167956,96,0
"eswiki-2013",37,1,10380998,0.03,0.154,3.03,3807180,96,0
"eswiki-2013",64,1,11615798,0.03,0.36,2.894,3819332,96,0
"eswiki-2013",8,1,6805187,0.03,0.037,3.282,4379136,96,0
"eswiki-2013",91,1,12282386,0.03,0.305,3.426,3639660,96,0
"eswiki-2013",1000,2,15977666,0.03,2.13,4.861,5253928,96,0
"eswiki-2013",128,2,12923038,0.03,0.258,3.409,3810372,96,0
"eswiki-2013",30000,2,19085600,0.03,18.611,23.48,14203132,96,0
"eswiki-2013",37,2,10570401,0.03,0.135,3.054,3727524,96,0
"eswiki-2013",64,2,11578676,0.03,0.192,3.323,3672044,96,0
"eswiki-2013",8,2,6844549,0.03,0.033,3.228,4475084,96,0
"eswiki-2013",91,2,12447146,0.03,0.276,3.125,3517128,96,0
"eswiki-2013",1000,3,15988920,0.03,1.633,4.925,5258644,96,0
"eswiki-2013",128,3,12842885,0.03,0.371,3.157,3707560,96,0
"eswiki-2013",30000,3,19084875,0.03,14.14,23.644,14183324,96,0
"eswiki-2013",37,3,10412595,0.03,0.175,3.063,3748684,96,0
"eswiki-2013",64,3,11626218,0.03,0.208,2.999,3760924,96,0
"eswiki-2013",8,3,6726236,0.03,0.043,2.86,4475456,96,0
"eswiki-2013",91,3,12317472,0.03,0.351,3.304,3647576,96,0
"eswiki-2013",1000,4,15968689,0.03,0.776,4.654,5206580,96,0
"eswiki-2013",128,4,12985463,0.03,0.373,2.981,3765504,96,0
"eswiki-2013",30000,4,19084658,0.03,15.589,23.5,14186356,96,0
"eswiki-2013",37,4,10405815,0.03,0.244,2.999,3811640,96,0
"eswiki-2013",64,4,11599909,0.03,0.491,3.393,3890232,96,0
"eswiki-2013",8,4,6836568,0.03,0.056,3.039,4478408,96,0
"eswiki-2013",91,4,12357559,0.03,0.381,3.769,3639700,96,0
"eswiki-2013",1000,5,15970085,0.03,1.387,5.089,5229448,96,0
"eswiki-2013",128,5,12984381,0.03,0.206,2.738,3581312,96,0
"eswiki-2013",30000,5,19083769,0.03,18.395,24.452,14183220,96,0
"eswiki-2013",37,5,10351210,0.03,0.292,3.42,3801044,96,0
"eswiki-2013",64,5,11554366,0.03,0.197,3.381,3817848,96,0
"eswiki-2013",8,5,6921770,0.03,0.044,3.209,4416540,96,0
"eswiki-2013",91,5,12426859,0.03,0.307,2.917,3570428,96,0
"europe.osm",1000,1,26210,0.03,0.006,3.198,6260204,96,0
"europe.osm",128,1,6926,0.03,0,3.56,6266184,96,0
"europe.osm",30000,1,215607,0.03,3.73,6.75,6428056,96,0
"europe.osm",37,1,2883,0.03,0.002,3.37,6255448,96,0
"europe.osm",64,1,4270,0.03,0,3.26,6301492,96,0
"europe.osm",8,1,979,0.03,0.01,4.432,6473976,96,0
"europe.osm",91,1,5524,0.03,0.003,4.834,6279852,96,0
"europe.osm",1000,2,26187,0.03,0.008,3.666,6243252,96,0
"europe.osm",128,2,6996,0.03,0.001,3.084,6278396,96,0
"europe.osm",30000,2,215368,0.03,3.251,7.852,6314596,96,0
"europe.osm",37,2,2918,0.03,0.002,4.12,6296808,96,0
"europe.osm",64,2,4356,0.03,0.003,3.76,6270964,96,0
"europe.osm",8,2,949,0.03,0,3.4,6488688,96,0
"europe.osm",91,2,5470,0.03,0,3.72,6262896,96,0
"europe.osm",1000,3,26014,0.03,0.016,3.249,6251940,96,0
"europe.osm",128,3,6838,0.03,0.001,3.207,6283644,96,0
"europe.osm",30000,3,215138,0.03,3.514,6.628,6352668,96,0
"europe.osm",37,3,2984,0.03,0.002,3.317,6291112,96,0
"europe.osm",64,3,4171,0.03,0.005,3.427,6309516,96,0
"europe.osm",8,3,941,0.03,0,4.331,6496896,96,0
"europe.osm",91,3,5389,0.03,0.003,3.939,6272448,96,0
"europe.osm",1000,4,26329,0.03,0.012,3.811,6253812,96,0
"europe.osm",128,4,6956,0.03,0.002,3.035,6280124,96,0
"europe.osm",30000,4,215290,0.03,3.575,6.628,6337348,96,0
"europe.osm",37,4,2899,0.03,0.005,3.411,6257876,96,0
"europe.osm",64,4,4295,0.03,0,3.734,6254016,96,0
"europe.osm",8,4,1015,0.03,0,3.909,6463960,96,0
"europe.osm",91,4,5515,0.03,0,5.33,6288116,96,0
"europe.osm",1000,5,26179,0.03,0.007,3.803,6229976,96,0
"europe.osm",128,5,6913,0.03,0,3.441,6294272,96,0
"europe.osm",30000,5,215083,0.03,3.192,6.717,6324696,96,0
"europe.osm",37,5,2949,0.03,0.008,4.233,6284648,96,0
"europe.osm",64,5,4269,0.03,0.001,3.963,6297348,96,0
"europe.osm",8,5,935,0.03,0.003,4.556,6474412,96,0
"europe.osm",91,5,5461,0.03,0.001,3.043,6287320,96,0
"Flan_1565",1000,1,10704832,0.03,0.053,0.986,3453868,96,0
"Flan_1565",128,1,3693421,0.03,0.032,0.458,2952744,96,0
"Flan_1565",30000,1,34905745,0.03,3.333,20.547,9755460,96,0
"Flan_1565",37,1,1839063,0.03,0.03,0.428,2812964,96,0
"Flan_1565",64,1,2476700,0.03,0.031,0.436,2855976,96,0
"Flan_1565",8,1,507906,0.03,0.006,0.573,2796068,96,0
"Flan_1565",91,1,3070034,0.03,0.031,0.453,2892836,96,0
"Flan_1565",1000,2,10725919,0.03,0.066,0.729,3455120,96,0
"Flan_1565",128,2,3710735,0.03,0.034,0.797,2952912,96,0
"Flan_1565",30000,2,34895135,0.03,3.563,20.699,9661888,96,0
"Flan_1565",37,2,1825441,0.03,0.031,0.408,2812968,96,0
"Flan_1565",64,2,2470343,0.03,0.032,0.434,2848292,96,0
"Flan_1565",8,2,517590,0.03,0.017,0.61,2793164,96,0
"Flan_1565",91,2,3069197,0.03,0.033,1.522,2881220,96,0
"Flan_1565",1000,3,10694323,0.03,0.05,1.047,3447788,96,0
"Flan_1565",128,3,3717354,0.03,0.032,0.459,2952740,96,0
"Flan_1565",30000,3,34889105,0.03,3.486,20.132,9699688,96,0
"Flan_1565",37,3,1842886,0.03,0.03,0.751,2814720,96,0
"Flan_1565",64,3,2463572,0.03,0.03,0.428,2846756,96,0
"Flan_1565",8,3,508221,0.03,0.004,1.024,2793352,96,0
"Flan_1565",91,3,3073704,0.03,0.032,0.445,2895276,96,0
"Flan_1565",1000,4,10688931,0.03,0.065,1.065,3452112,96,0
"Flan_1565",128,4,3722129,0.03,0.032,0.795,2952804,96,0
"Flan_1565",30000,4,34900010,0.03,3.486,20.26,9696176,96,0
"Flan_1565",37,4,1782948,0.03,0.029,0.632,2812872,96,0
"Flan_1565",64,4,2462513,0.03,0.03,0.432,2848292,96,0
"Flan_1565",8,4,508005,0.03,0.008,1.124,2794580,96,0
"Flan_1565",91,4,3086713,0.03,0.031,0.675,2885312,96,0
"Flan_1565",1000,5,10696011,0.03,0.042,0.777,3448876,96,0
"Flan_1565",128,5,3747228,0.03,0.031,0.465,2957344,96,0
"Flan_1565",30000,5,34902188,0.03,3.122,20.364,9671816,96,0
"Flan_1565",37,5,1819675,0.03,0.027,1.103,2808740,96,0
"Flan_1565",64,5,2485214,0.03,0.032,0.433,2851364,96,0
"Flan_1565",8,5,514206,0.03,0.007,0.397,2794528,96,0
"Flan_1565",91,5,3056036,0.03,0.03,0.89,2897836,96,0
"frwiki-2013",1000,1,21837076,0.03,0.75,6.384,7081172,96,0
"frwiki-2013",128,1,17030451,0.03,0.276,4.341,4960776,96,0
"frwiki-2013",30000,1,27411628,0.03,9.739,28.658,18082016,96,0
"frwiki-2013",37,1,14018158,0.03,0.176,3.598,5479596,96,0
"frwiki-2013",64,1,15305127,0.03,0.289,5.404,5469384,96,0
"frwiki-2013",8,1,9201996,0.03,0.063,3.557,6791288,96,0
"frwiki-2013",91,1,16202630,0.03,0.545,3.53,4948056,96,0
"frwiki-2013",1000,2,21883549,0.03,1.001,5.733,7164668,96,0
"frwiki-2013",128,2,17050676,0.03,0.205,3.732,4838584,96,0
"frwiki-2013",30000,2,27414399,0.03,9.074,29.069,18144260,96,0
"frwiki-2013",37,2,14009816,0.03,0.133,4.185,5548932,96,0
"frwiki-2013",64,2,15391181,0.03,0.222,3.854,5556448,96,0
"frwiki-2013",8,2,9268764,0.03,0.027,3.606,6769644,96,0
"frwiki-2013",91,2,16245140,0.03,0.271,4.546,4933528,96,0
"frwiki-2013",1000,3,21857236,0.03,0.925,5.662,7162764,96,0
"frwiki-2013",128,3,17100532,0.03,0.571,4.606,4980296,96,0
"frwiki-2013",30000,3,27411749,0.03,11.426,29.075,18075396,96,0
"frwiki-2013",37,3,14148611,0.03,0.174,3.736,5559476,96,0
"frwiki-2013",64,3,15322396,0.03,0.292,3.799,5554916,96,0
"frwiki-2013",8,3,9291390,0.03,0.03,4.3,6787860,96,0
"frwiki-2013",91,3,16353188,0.03,0.279,3.573,4989636,96,0
"frwiki-2013",1000,4,21919019,0.03,1.158,6.402,7138744,96,0
"frwiki-2013",128,4,17043458,0.03,0.411,3.576,4909732,96,0
"frwiki-2013",30000,4,27411115,0.03,6.322,29.24,18106068,96,0
"frwiki-2013",37,4,14147734,0.03,0.385,3.81,5562368,96,0
"frwiki-2013",64,4,15247815,0.03,0.223,4.056,5560844,96,0
"frwiki-2013",8,4,9267959,0.03,0.067,4.131,6809908,96,0
"frwiki-2013",91,4,16387976,0.03,0.281,3.424,4926388,96,0
"frwiki-2013",1000,5,21937535,0.03,0.682,6.167,7140628,96,0
"frwiki-2013",128,5,17165627,0.03,0.286,4.806,4975844,96,0
"frwiki-2013",30000,5,27413585,0.03,6.344,29.259,18057228,96,0
"frwiki-2013",37,5,14010470,0.03,0.227,3.755,5567292,96,0
"frwiki-2013",64,5,15298579,0.03,0.303,5.171,5491356,96,0
"frwiki-2013",8,5,9439293,0.03,0.037,3.599,6806688,96,0
"frwiki-2013",91,5,16124242,0.03,0.36,4.532,4949572,96,0
"Geo_1438",1000,1,5429337,0.03,0.042,0.56,1839024,96,0
"Geo_1438",128,1,2488874,0.03,0.032,0.36,1582836,96,0
"Geo_1438",30000,1,16354816,0.03,3.36,12.893,5014988,96,0
"Geo_1438",37,1,1304509,0.03,0.032,1.033,1536840,96,0
"Geo_1438",64,1,1790521,0.03,0.031,0.68,1544396,96,0
"Geo_1438",8,1,521125,0.03,0.019,0.635,1532376,96,0
"Geo_1438",91,1,2134804,0.03,0.032,0.344,1555184,96,0
"Geo_1438",1000,2,5428955,0.03,0.047,0.733,1839404,96,0
"Geo_1438",128,2,2477672,0.03,0.033,0.395,1588976,96,0
"Geo_1438",30000,2,16352476,0.03,3.298,14.114,4823276,96,0
"Geo_1438",37,2,1305733,0.03,0.031,0.31,1535216,96,0
"Geo_1438",64,2,1776308,0.03,0.033,0.332,1538292,96,0
"Geo_1438",8,2,531987,0.03,0.01,0.633,1538484,96,0
"Geo_1438",91,2,2125369,0.03,0.033,0.564,1543100,96,0
"Geo_1438",1000,3,5430352,0.03,0.046,0.558,1843956,96,0
"Geo_1438",128,3,2493221,0.03,0.036,0.354,1587392,96,0
"Geo_1438",30000,3,16363978,0.03,3.548,12.496,5020712,96,0
"Geo_1438",37,3,1329613,0.03,0.033,0.308,1535216,96,0
"Geo_1438",64,3,1788367,0.03,0.033,0.333,1542896,96,0
"Geo_1438",8,3,521900,0.03,0.028,0.335,1559744,96,0
"Geo_1438",91,3,2136047,0.03,0.033,0.342,1552112,96,0
"Geo_1438",1000,4,5419844,0.03,0.049,0.6,1842416,96,0
"Geo_1438",128,4,2464863,0.03,0.034,0.349,1579760,96,0
"Geo_1438",30000,4,16356726,0.03,3.423,12.899,5019432,96,0
"Geo_1438",37,4,1325924,0.03,0.028,0.326,1535216,96,0
"Geo_1438",64,4,1777994,0.03,0.039,0.331,1541348,96,0
"Geo_1438",8,4,518345,0.03,0.013,0.288,1532144,96,0
"Geo_1438",91,4,2142483,0.03,0.036,0.343,1556720,96,0
"Geo_1438",1000,5,5434043,0.03,0.043,0.703,1837812,96,0
"Geo_1438",128,5,2464115,0.03,0.036,0.354,1564400,96,0
"Geo_1438",30000,5,16363954,0.03,3.319,13.112,4996544,96,0
"Geo_1438",37,5,1308195,0.03,0.031,0.313,1536752,96,0
"Geo_1438",64,5,1791290,0.03,0.03,0.326,1540636,96,0
"Geo_1438",8,5,521217,0.03,0.018,2.106,1532072,96,0
"Geo_1438",91,5,2137586,0.03,0.041,0.689,1546020,96,0
"hollywood-2011",1000,1,73666948,0.03,1.172,14.696,14621072,96,0
"hollywood-2011",128,1,51785547,0.03,0.534,9.152,12268132,96,0
"hollywood-2011",30000,1,92561654,0.03,4.131,60.762,42659416,96,0
"hollywood-2011",37,1,36388658,0.03,0.109,8.119,12642264,96,0
"hollywood-2011",64,1,43883611,0.03,0.216,7.997,12455000,96,0
"hollywood-2011",8,1,19488355,0.03,0.074,7.601,14715880,96,0
"hollywood-2011",91,1,47391799,0.03,0.19,10.308,12568816,96,0
"hollywood-2011",1000,2,73697601,0.03,1.078,13.651,14507004,96,0
"hollywood-2011",128,2,51616424,0.03,0.197,9.525,12310920,96,0
"hollywood-2011",30000,2,92611601,0.03,2.921,60.14,42652772,96,0
"hollywood-2011",37,2,34394841,0.03,0.074,7.876,12571808,96,0
"hollywood-2011",64,2,42142834,0.03,0.154,9.039,12442920,96,0
"hollywood-2011",8,2,18796937,0.03,0.059,7.414,14934440,96,0
"hollywood-2011",91,2,48627373,0.03,0.26,8.998,12456848,96,0
"hollywood-2011",1000,3,73320502,0.03,0.467,13.516,13981248,96,0
"hollywood-2011",128,3,51816827,0.03,0.5,9.837,12420960,96,0
"hollywood-2011",30000,3,92604951,0.03,2.714,61.028,42745112,96,0
"hollywood-2011",37,3,35078582,0.03,0.236,8.643,12504520,96,0
"hollywood-2011",64,3,43263254,0.03,0.264,8.342,12536372,96,0
"hollywood-2011",8,3,18225420,0.03,0.06,8.043,14813344,96,0
"hollywood-2011",91,3,47929278,0.03,0.12,9.567,12499736,96,0
"hollywood-2011",1000,4,73496557,0.03,0.802,15.339,14402840,96,0
"hollywood-2011",128,4,51876302,0.03,0.636,9.972,12500548,96,0
"hollywood-2011",30000,4,92582684,0.03,2.357,60.874,41879680,96,0
"hollywood-2011",37,4,34311113,0.03,0.173,9.277,12643484,96,0
"hollywood-2011",64,4,42791667,0.03,0.171,8.184,12737160,96,0
"hollywood-2011",8,4,18393618,0.03,0.11,8.087,14570524,96,0
"hollywood-2011",91,4,47119875,0.03,0.224,9.149,12320972,96,0
"hollywood-2011",1000,5,73378488,0.03,0.832,14.83,14973412,96,0
"hollywood-2011",128,5,51292161,0.03,0.277,9.348,12439432,96,0
"hollywood-2011",30000,5,92558737,0.03,3.044,61.216,42629248,96,0
"hollywood-2011",37,5,34131813,0.03,0.113,8.438,12457584,96,0
"hollywood-2011",64,5,43364026,0.03,0.133,8.075,12784420,96,0
"hollywood-2011",8,5,18754173,0.03,0.039,7.133,14320720,96,0
"hollywood-2011",91,5,46604485,0.03,0.245,10.153,12462816,96,0
"Hook_1498",1000,1,4835618,0.03,0.046,0.945,1768164,96,0
"Hook_1498",128,1,1974308,0.03,0.031,0.691,1515544,96,0
"Hook_1498",30000,1,15320411,0.03,3.466,12.123,4627192,96,0
"Hook_1498",37,1,1043904,0.03,0.031,0.311,1497108,96,0
"Hook_1498",64,1,1424163,0.03,0.031,0.417,1516612,96,0
"Hook_1498",8,1,411471,0.03,0.01,0.298,1469460,96,0
"Hook_1498",91,1,1682679,0.03,0.03,0.681,1516272,96,0
"Hook_1498",1000,2,4847842,0.03,0.057,0.534,1773592,96,0
"Hook_1498",128,2,1988375,0.03,0.03,0.712,1531888,96,0
"Hook_1498",30000,2,15321424,0.03,3.586,13.263,4836392,96,0
"Hook_1498",37,2,1030362,0.03,0.028,0.655,1499492,96,0
"Hook_1498",64,2,1425259,0.03,0.032,0.503,1517076,96,0
"Hook_1498",8,2,384925,0.03,0.009,0.945,1476436,96,0
"Hook_1498",91,2,1686633,0.03,0.032,0.338,1515540,96,0
"Hook_1498",1000,3,4829961,0.03,0.046,1.083,1771332,96,0
"Hook_1498",128,3,1995674,0.03,0.032,1.131,1527132,96,0
"Hook_1498",30000,3,15316291,0.03,3.246,12.394,4848600,96,0
"Hook_1498",37,3,1022043,0.03,0.029,0.597,1492044,96,0
"Hook_1498",64,3,1409758,0.03,0.03,0.513,1512848,96,0
"Hook_1498",8,3,395583,0.03,0.007,1.459,1469048,96,0
"Hook_1498",91,3,1687173,0.03,0.03,0.457,1515540,96,0
"Hook_1498",1000,4,4835483,0.03,0.048,2.078,1768288,96,0
"Hook_1498",128,4,1999456,0.03,0.032,1.447,1525436,96,0
"Hook_1498",30000,4,15318741,0.03,3.426,12.53,4877480,96,0
"Hook_1498",37,4,1034236,0.03,0.031,0.517,1498700,96,0
"Hook_1498",64,4,1419590,0.03,0.03,0.864,1513300,96,0
"Hook_1498",8,4,406965,0.03,0.014,0.293,1480212,96,0
"Hook_1498",91,4,1697797,0.03,0.032,0.332,1512468,96,0
"Hook_1498",1000,5,4834152,0.03,0.04,0.753,1768716,96,0
"Hook_1498",128,5,1990980,0.03,0.031,0.34,1518612,96,0
"Hook_1498",30000,5,15310373,0.03,3.286,13.056,4819304,96,0
"Hook_1498",37,5,1024594,0.03,0.031,1.943,1494696,96,0
"Hook_1498",64,5,1410142,0.03,0.03,0.323,1518608,96,0
"Hook_1498",8,5,395035,0.03,0.008,0.474,1477140,96,0
"Hook_1498",91,5,1692253,0.03,0.031,0.333,1515540,96,0
"HV15R",1000,1,40325215,0.03,0.073,4.002,10372472,96,0
"HV15R",128,1,19076019,0.03,0.041,1.567,8983336,96,0
"HV15R",30000,1,118613684,0.03,3.521,46.591,28991772,96,0
"HV15R",37,1,11358870,0.03,0.03,1.791,8127784,96,0
"HV15R",64,1,14127413,0.03,0.031,2.406,8299820,96,0
"HV15R",8,1,4134074,0.03,0.019,2.041,8162176,96,0
"HV15R",91,1,16532079,0.03,0.032,1.572,8531752,96,0
"HV15R",1000,2,40539299,0.03,0.067,2.761,10373420,96,0
"HV15R",128,2,19147208,0.03,0.031,1.519,9010984,96,0
"HV15R",30000,2,118640872,0.03,3.253,45.832,27687432,96,0
"HV15R",37,2,11588825,0.03,0.03,2.453,8145556,96,0
"HV15R",64,2,14214201,0.03,0.031,1.424,8293672,96,0
"HV15R",8,2,4157835,0.03,0.012,1.253,8147184,96,0
"HV15R",91,2,16423519,0.03,0.031,3.368,8528984,96,0
"HV15R",1000,3,40522642,0.03,0.063,2.28,10376496,96,0
"HV15R",128,3,19121009,0.03,0.031,2.474,9005932,96,0
"HV15R",30000,3,118659950,0.03,3.402,46.41,29486288,96,0
"HV15R",37,3,11302299,0.03,0.029,1.405,8152360,96,0
"HV15R",64,3,14186611,0.03,0.031,1.389,8285992,96,0
"HV15R",8,3,4087862,0.03,0.022,1.914,8147840,96,0
"HV15R",91,3,16555710,0.03,0.031,2.526,8524952,96,0
"HV15R",1000,4,40350630,0.03,0.081,2.209,10388780,96,0
"HV15R",128,4,18861166,0.03,0.032,2.132,8993444,96,0
"HV15R",30000,4,118608066,0.03,3.12,46.892,29636416,96,0
"HV15R",37,4,11314068,0.03,0.032,1.59,8147756,96,0
"HV15R",64,4,14380941,0.03,0.031,3.148,8306684,96,0
"HV15R",8,4,4287052,0.03,0.012,2.171,8148952,96,0
"HV15R",91,4,16589382,0.03,0.03,1.462,8544040,96,0
"HV15R",1000,5,40305194,0.03,0.062,2.479,10383596,96,0
"HV15R",128,5,18899993,0.03,0.033,2.09,8984080,96,0
"HV15R",30000,5,118625312,0.03,3.417,46.857,28485292,96,0
"HV15R",37,5,11343368,0.03,0.031,1.693,8127332,96,0
"HV15R",64,5,14303373,0.03,0.03,1.417,8295208,96,0
"HV15R",8,5,4322632,0.03,0.03,1.728,8154832,96,0
"HV15R",91,5,16500862,0.03,0.031,1.468,8540968,96,0
"imdb-2021",1000,1,1625085,0.03,0.135,0.841,1092484,96,0
"imdb-2021",128,1,719168,0.03,0.046,0.612,1058956,96,0
"imdb-2021",30000,1,2855228,0.03,3.776,6.445,2246736,96,0
"imdb-2021",37,1,458904,0.03,0.042,0.528,1059372,96,0
"imdb-2021",64,1,537330,0.03,0.044,0.572,1084808,96,0
"imdb-2021",8,1,155531,0.03,0.039,0.446,1219140,96,0
"imdb-2021",91,1,617656,0.03,0.051,0.538,1036152,96,0
"imdb-2021",1000,2,1642984,0.03,0.22,0.81,1046904,96,0
"imdb-2021",128,2,731754,0.03,0.066,0.647,1039216,96,0
"imdb-2021",30000,2,2856239,0.03,3.766,6.922,2221116,96,0
"imdb-2021",37,2,392903,0.03,0.059,0.552,1113388,96,0
"imdb-2021",64,2,477899,0.03,0.033,0.542,1045540,96,0
"imdb-2021",8,2,161002,0.03,0.021,0.473,1245716,96,0
"imdb-2021",91,2,616226,0.03,0.065,0.557,1034616,96,0
"imdb-2021",1000,3,1623267,0.03,0.177,1.371,1061484,96,0
"imdb-2021",128,3,728004,0.03,0.062,0.584,1037708,96,0
"imdb-2021",30000,3,2854955,0.03,3.375,6.667,2247476,96,0
"imdb-2021",37,3,395235,0.03,0.031,0.672,1030004,96,0
"imdb-2021",64,3,488667,0.03,0.033,0.586,1053128,96,0
"imdb-2021",8,3,156694,0.03,0.01,0.498,1196232,96,0
"imdb-2021",91,3,638109,0.03,0.041,0.582,1049904,96,0
"imdb-2021",1000,4,1636181,0.03,0.185,0.867,1068612,96,0
"imdb-2021",128,4,744413,0.03,0.061,0.586,1040848,96,0
"imdb-2021",30000,4,2858453,0.03,2.584,7.088,2237556,96,0
"imdb-2021",37,4,431859,0.03,0.037,0.514,1033080,96,0
"imdb-2021",64,4,528266,0.03,0.04,0.551,1094520,96,0
"imdb-2021",8,4,172680,0.03,0.028,0.456,1221208,96,0
"imdb-2021",91,4,598677,0.03,0.045,0.584,1055532,96,0
"imdb-2021",1000,5,1635463,0.03,0.144,1.199,1074552,96,0
"imdb-2021",128,5,697632,0.03,0.048,0.599,1066900,96,0
"imdb-2021",30000,5,2854121,0.03,2.584,7.411,2257396,96,0
"imdb-2021",37,5,412478,0.03,0.031,0.538,1099104,96,0
"imdb-2021",64,5,471949,0.03,0.035,0.573,1062344,96,0
"imdb-2021",8,5,148380,0.03,0.012,0.467,1217388,96,0
"imdb-2021",91,5,612589,0.03,0.047,0.573,1036184,96,0
"indochina-2004",1000,1,12086596,0.03,0.164,5.159,15714004,96,0
"indochina-2004",128,1,3248748,0.03,0.064,4.684,15715324,96,0
"indochina-2004",30000,1,106809619,0.03,3.754,18.336,15712300,96,0
"indochina-2004",37,1,1566970,0.03,0.029,4.41,15717160,96,0
"indochina-2004",64,1,2324305,0.03,0.031,4.461,15718992,96,0
"indochina-2004",8,1,475988,0.03,0.003,4.64,15709104,96,0
"indochina-2004",91,1,2920763,0.03,0.035,4.123,15718208,96,0
"indochina-2004",1000,2,12452602,0.03,0.209,5.033,15719868,96,0
"indochina-2004",128,2,3222329,0.03,0.087,4.413,15710404,96,0
"indochina-2004",30000,2,106940522,0.03,3.531,18.063,15719572,96,0
"indochina-2004",37,2,1384101,0.03,0.033,4.309,15714976,96,0
"indochina-2004",64,2,2360297,0.03,0.031,4.259,15710960,96,0
"indochina-2004",8,2,472398,0.03,0.017,6.024,15717308,96,0
"indochina-2004",91,2,2855954,0.03,0.032,5.191,15717052,96,0
"indochina-2004",1000,3,12160545,0.03,0.12,4.924,15709184,96,0
"indochina-2004",128,3,3168284,0.03,0.04,4.064,15715292,96,0
"indochina-2004",30000,3,106927180,0.03,3.762,17.994,15718412,96,0
