Graph,N,M,HierarchyLevels,M1,M2,M3,M4,M5,M6,M7,M8,M9,M10,Mtot,K,Seed,Cut,Epsilon,Imbalance,Time,TimeCoarsening,TimeSparsification,TimeInitialPartitioning,TimeUncoarsening,TimeRefinement,TimeRemaining,Cores,Timeout,Failed
debr_G_18.mtx,1048576,4194298,7,2561680,1677112,1072544,740074,634912,625166,624942,624942,624942,624942,12130728,64,4,300765,0.030000,0.001465,0.175000,0.073000,0.000000,0.058000,0.008000,0.019000,0.017000,32,0,0
debr_G_18.mtx,1048576,4194298,10,2559770,1674960,1063916,646146,387770,65966,62558,62274,62258,62258,10842174,7,4,213333,0.030000,0.000000,0.122000,0.072000,0.000000,0.009000,0.008000,0.021000,0.012000,32,0,0
debr_G_18.mtx,1048576,4194298,9,2560260,1676168,1067350,647814,395908,66332,63712,63556,63556,63556,10798954,8,4,221857,0.030000,0.000015,0.121000,0.066000,0.000000,0.009000,0.007000,0.020000,0.019000,32,0,0
debr_G_18.mtx,1048576,4194298,8,2559470,1674334,1069256,656252,446562,86350,85690,85662,85662,85662,10857874,16,5,252813,0.030000,0.000031,0.126000,0.070000,0.000000,0.013000,0.008000,0.018000,0.017000,32,0,0
debr_G_18.mtx,1048576,4194298,10,2560656,1676668,1068612,651194,368492,209512,28612,28330,28314,28314,10843002,3,5,147018,0.030000,0.000000,0.128000,0.075000,0.000000,0.004000,0.009000,0.023000,0.017000,32,0,0
debr_G_18.mtx,1048576,4194298,7,2559504,1675520,1066240,691098,132336,129318,129210,129210,129210,129210,10577524,37,5,279915,0.030000,0.003529,0.145000,0.074000,0.000000,0.025000,0.009000,0.020000,0.017000,32,0,0
debr_G_18.mtx,1048576,4194298,7,2560466,1674812,1073306,740510,634644,624934,624746,624746,624746,624746,12127716,64,5,298535,0.030000,0.004333,0.178000,0.070000,0.000000,0.061000,0.010000,0.018000,0.019000,32,0,0
debr_G_18.mtx,1048576,4194298,10,2560682,1675166,1068244,650552,389672,66880,63204,62896,62892,62878,10857364,7,5,216742,0.030000,0.000013,0.132000,0.076000,0.000000,0.008000,0.010000,0.021000,0.017000,32,0,0
debr_G_18.mtx,1048576,4194298,9,2560296,1675960,1066572,650624,399428,65970,63052,62816,62816,62816,10801832,8,5,220387,0.030000,0.000008,0.126000,0.071000,0.000000,0.009000,0.008000,0.021000,0.017000,32,0,0
gnm-undirected_N21_M24_seed42,2097152,33554432,12,6691226,1318840,963946,187570,159992,153526,152748,152688,152668,152662,43945584,16,1,12121633,0.030000,0.000015,0.576000,0.231000,0.008000,0.019000,0.008000,0.283000,0.027000,32,0,0
gnm-undirected_N21_M24_seed42,2097152,33554432,15,6681436,1317736,962900,189354,159180,129108,111914,106366,105794,105790,43952950,3,1,7807345,0.030000,0.000001,0.591000,0.228000,0.008000,0.008000,0.009000,0.312000,0.026000,32,0,0
gnm-undirected_N21_M24_seed42,2097152,33554432,11,6685722,1316876,961904,187590,165532,162384,162114,162002,161902,161860,43844148,37,1,13027644,0.030000,0.000035,0.586000,0.230000,0.008000,0.043000,0.011000,0.267000,0.027000,32,0,0
gnm-undirected_N21_M24_seed42,2097152,33554432,10,6683036,1319070,963584,192122,176338,174698,174414,174240,174126,174038,43760098,64,1,13418818,0.030000,0.000061,0.576000,0.230000,0.008000,0.052000,0.011000,0.248000,0.027000,32,0,0
gnm-undirected_N21_M24_seed42,2097152,33554432,14,6682192,1319656,963784,188664,158876,146420,143304,143006,143004,142996,44158308,7,1,10600329,0.030000,0.000003,0.609000,0.234000,0.008000,0.014000,0.010000,0.315000,0.028000,32,0,0
gnm-undirected_N21_M24_seed42,2097152,33554432,13,6679180,1318950,963536,188658,159472,148606,145906,145694,145686,145684,44032840,8,1,10907312,0.030000,0.000008,0.604000,0.229000,0.008000,0.013000,0.010000,0.315000,0.029000,32,0,0
gnm-undirected_N21_M24_seed42,2097152,33554432,12,6683790,1318418,962698,189152,161826,155512,154786,154744,154714,154696,43954128,16,2,12121187,0.030000,0.000023,0.573000,0.230000,0.008000,0.019000,0.010000,0.278000,0.028000,32,0,0
gnm-undirected_N21_M24_seed42,2097152,33554432,15,6684470,1315998,960766,187286,157080,126628,110498,106798,105614,105612,43943242,3,2,7809727,0.030000,0.000003,0.599000,0.232000,0.008000,0.008000,0.010000,0.315000,0.026000,32,0,0
gnm-undirected_N21_M24_seed42,2097152,33554432,11,6691384,1318532,963868,188994,167216,164020,163758,163642,163570,163490,43866350,37,2,13028037,0.030000,0.000018,0.583000,0.231000,0.008000,0.042000,0.011000,0.267000,0.024000,32,0,0
gnm-undirected_N21_M24_seed42,2097152,33554432,10,6685056,1322714,966786,193182,177754,176054,175738,175570,175444,175372,43778102,64,2,13419275,0.030000,0.000092,0.578000,0.231000,0.008000,0.053000,0.010000,0.247000,0.029000,32,0,0
gnm-undirected_N21_M24_seed42,2097152,33554432,14,6684030,1317962,962678,187580,158414,146008,142874,142390,142378,142374,44150616,7,2,10602354,0.030000,0.000000,0.601000,0.231000,0.008000,0.013000,0.009000,0.314000,0.026000,32,0,0
gnm-undirected_N21_M24_seed42,2097152,33554432,13,6683590,1316914,961932,188204,158892,148152,145790,145644,145632,145632,44031688,8,2,10906983,0.030000,0.000004,0.605000,0.227000,0.008000,0.013000,0.010000,0.322000,0.025000,32,0,0
gnm-undirected_N21_M24_seed42,2097152,33554432,12,6679018,1317998,962566,186606,159486,153188,152424,152354,152338,152314,43927312,16,3,12120284,0.030000,0.000008,0.579000,0.230000,0.008000,0.018000,0.010000,0.286000,0.027000,32,0,0
gnm-undirected_N21_M24_seed42,2097152,33554432,15,6688472,1318456,964040,188510,158548,128412,111452,107290,105986,105986,43961510,3,3,7807243,0.030000,0.000000,0.601000,0.238000,0.008000,0.008000,0.009000,0.312000,0.026000,32,0,0
gnm-undirected_N21_M24_seed42,2097152,33554432,11,6688510,1319214,962992,187472,165562,162494,162204,162080,162000,161938,43850806,37,3,13027440,0.030000,0.000018,0.591000,0.235000,0.008000,0.042000,0.012000,0.267000,0.027000,32,0,0
gnm-undirected_N21_M24_seed42,2097152,33554432,10,6685506,1315564,960624,192304,176812,175238,174920,174722,174596,174530,43759248,64,3,13419413,0.030000,0.000092,0.569000,0.226000,0.008000,0.053000,0.012000,0.243000,0.027000,32,0,0
gnm-undirected_N21_M24_seed42,2097152,33554432,14,6689566,1319380,963590,187830,158344,145976,142840,142514,142406,142402,44158848,7,3,10600544,0.030000,0.000003,0.618000,0.235000,0.008000,0.014000,0.011000,0.323000,0.027000,32,0,0
gnm-undirected_N21_M24_seed42,2097152,33554432,13,6685390,1317656,962282,186392,157562,146862,144492,144224,144222,144220,44020374,8,3,10909580,0.030000,0.000008,0.602000,0.233000,0.008000,0.014000,0.010000,0.313000,0.024000,32,0,0
gnm-undirected_N21_M24_seed42,2097152,33554432,12,6685908,1317350,962496,188520,160952,154676,153912,153852,153830,153814,43947342,16,4,12119452,0.030000,0.000015,0.574000,0.228000,0.008000,0.019000,0.008000,0.285000,0.026000,32,0,0
gnm-undirected_N21_M24_seed42,2097152,33554432,15,6687962,1319774,964632,187358,156928,127220,110742,107134,106190,106190,43959512,3,4,7808233,0.030000,0.000000,0.600000,0.235000,0.008000,0.007000,0.009000,0.312000,0.029000,32,0,0
gnm-undirected_N21_M24_seed42,2097152,33554432,11,6679994,1316520,959862,187862,166048,162856,162572,162456,162388,162340,43839628,37,4,13026677,0.030000,0.000018,0.580000,0.230000,0.008000,0.036000,0.013000,0.268000,0.025000,32,0,0
gnm-undirected_N21_M24_seed42,2097152,33554432,10,6682284,1316270,961652,192918,177414,175802,175478,175276,175150,175072,43761748,64,4,13418766,0.030000,0.000061,0.576000,0.233000,0.008000,0.050000,0.012000,0.244000,0.029000,32,0,0
gnm-undirected_N21_M24_seed42,2097152,33554432,14,6682136,1319078,964044,188530,159090,146622,143556,143190,143140,143140,44159514,7,4,10601674,0.030000,0.000000,0.612000,0.235000,0.008000,0.014000,0.010000,0.321000,0.024000,32,0,0
gnm-undirected_N21_M24_seed42,2097152,33554432,13,6681746,1318048,963302,187466,158200,147494,145036,144788,144780,144780,44024382,8,4,10907648,0.030000,0.000008,0.623000,0.239000,0.008000,0.014000,0.011000,0.318000,0.033000,32,0,0
gnm-undirected_N21_M24_seed42,2097152,33554432,12,6685118,1318110,962110,187230,160098,153800,153124,153068,153046,153042,43939228,16,5,12122476,0.030000,0.000015,0.579000,0.231000,0.008000,0.019000,0.009000,0.288000,0.024000,32,0,0
gnm-undirected_N21_M24_seed42,2097152,33554432,15,6680230,1314966,960684,186988,156888,126890,110848,106964,104346,104004,43927252,3,5,7809977,0.030000,0.000003,0.608000,0.236000,0.008000,0.009000,0.009000,0.317000,0.029000,32,0,0
gnm-undirected_N21_M24_seed42,2097152,33554432,11,6686082,1315696,960922,188628,166890,163842,163638,163538,163434,163378,43853812,37,5,13028050,0.030000,0.000035,0.590000,0.235000,0.008000,0.038000,0.013000,0.268000,0.028000,32,0,0
gnm-undirected_N21_M24_seed42,2097152,33554432,10,6688006,1319396,964152,192584,177146,175572,175286,175076,174948,174856,43771454,64,5,13417721,0.030000,0.000061,0.567000,0.229000,0.008000,0.041000,0.012000,0.247000,0.030000,32,0,0
gnm-undirected_N21_M24_seed42,2097152,33554432,14,6686876,1315380,961000,188426,158766,146334,143200,142938,142936,142936,44154956,7,5,10601578,0.030000,0.000003,0.615000,0.239000,0.008000,0.014000,0.009000,0.316000,0.029000,32,0,0
gnm-undirected_N21_M24_seed42,2097152,33554432,13,6681476,1318926,962764,187912,158854,147938,145346,145154,145142,145142,44028500,8,5,10908465,0.030000,0.000008,0.606000,0.229000,0.008000,0.013000,0.010000,0.317000,0.029000,32,0,0
gnm-undirected_N21_M25_seed42,2097152,67108864,12,13379890,2645994,517826,98578,74032,68512,67868,67780,67736,67710,84300160,16,1,26630182,0.030000,0.000023,0.878000,0.363000,0.009000,0.015000,0.009000,0.442000,0.040000,32,0,0
gnm-undirected_N21_M25_seed42,2097152,67108864,14,13381034,2645624,517214,97682,72124,60650,55098,53894,53748,53746,84314654,3,1,17582942,0.030000,0.000001,0.836000,0.361000,0.009000,0.006000,0.008000,0.409000,0.043000,32,0,0
gnm-undirected_N21_M25_seed42,2097152,67108864,10,13383608,2655798,520344,99796,79772,76920,76590,76468,76382,76338,84230880,37,1,28383180,0.030000,0.000035,0.894000,0.355000,0.009000,0.030000,0.010000,0.448000,0.042000,32,0,0
gnm-undirected_N21_M25_seed42,2097152,67108864,10,13379650,2649116,517414,101674,88318,86964,86654,86450,86328,86266,84277698,64,1,29120544,0.030000,0.000092,0.871000,0.362000,0.009000,0.042000,0.010000,0.409000,0.039000,32,0,0
gnm-undirected_N21_M25_seed42,2097152,67108864,13,13378066,2646830,517336,97780,72138,64194,62546,62412,62396,62386,84322084,7,1,23548930,0.030000,0.000007,0.880000,0.362000,0.009000,0.010000,0.011000,0.448000,0.040000,32,0,0
gnm-undirected_N21_M25_seed42,2097152,67108864,13,13388150,2648996,516812,97804,72464,64696,63178,63066,63036,63020,84339108,8,1,24451319,0.030000,0.029995,0.866000,0.358000,0.009000,0.009000,0.010000,0.438000,0.042000,32,0,0
gnm-undirected_N21_M25_seed42,2097152,67108864,12,13367170,2643400,515784,97944,73424,67902,67212,67092,67040,67016,84276818,16,2,26630115,0.030000,0.000015,0.887000,0.373000,0.009000,0.015000,0.009000,0.445000,0.036000,32,0,0
gnm-undirected_N21_M25_seed42,2097152,67108864,14,13376214,2643436,516276,97500,71992,60690,55288,53922,53862,53850,84307294,3,2,17583189,0.030000,0.000001,0.828000,0.366000,0.009000,0.007000,0.009000,0.397000,0.040000,32,0,0
gnm-undirected_N21_M25_seed42,2097152,67108864,10,13380334,2648598,518600,99082,79560,76704,76352,76210,76148,76084,84216536,37,2,28382630,0.030000,0.000053,0.895000,0.360000,0.009000,0.031000,0.011000,0.443000,0.041000,32,0,0
gnm-undirected_N21_M25_seed42,2097152,67108864,10,13384382,2648186,516266,101038,87704,86432,86130,85992,85892,85822,84276708,64,2,29119555,0.030000,0.000061,0.902000,0.366000,0.009000,0.040000,0.011000,0.433000,0.043000,32,0,0
gnm-undirected_N21_M25_seed42,2097152,67108864,13,13387110,2650746,519420,98996,73456,65142,63396,63204,63190,63176,84346180,7,2,23791431,0.030000,0.029994,0.846000,0.362000,0.009000,0.009000,0.012000,0.413000,0.041000,32,0,0
gnm-undirected_N21_M25_seed42,2097152,67108864,13,13383832,2644034,516248,97238,72006,64354,63002,62882,62870,62860,84326728,8,2,24435190,0.030000,0.029995,0.868000,0.366000,0.009000,0.009000,0.011000,0.434000,0.039000,32,0,0
gnm-undirected_N21_M25_seed42,2097152,67108864,12,13378700,2645494,518494,97846,73344,68018,67348,67244,67210,67170,84294020,16,3,26631148,0.030000,0.000015,0.888000,0.365000,0.009000,0.015000,0.010000,0.447000,0.042000,32,0,0
gnm-undirected_N21_M25_seed42,2097152,67108864,14,13379356,2647326,514482,97154,71622,60094,54676,53432,53024,53022,84305132,3,3,17580237,0.030000,0.000003,0.840000,0.367000,0.009000,0.006000,0.011000,0.407000,0.040000,32,0,0
gnm-undirected_N21_M25_seed42,2097152,67108864,10,13386132,2641382,515022,98202,78786,76124,75808,75674,75590,75528,84207112,37,3,28383018,0.030000,0.000035,0.903000,0.362000,0.009000,0.032000,0.011000,0.452000,0.037000,32,0,0
gnm-undirected_N21_M25_seed42,2097152,67108864,10,13378894,2644222,517326,101108,87616,86246,85922,85726,85604,85538,84267066,64,3,29119510,0.030000,0.000092,0.884000,0.362000,0.009000,0.032000,0.009000,0.428000,0.044000,32,0,0
gnm-undirected_N21_M25_seed42,2097152,67108864,13,13381826,2644876,516462,97662,72066,64000,62324,62180,62174,62156,84321014,7,3,23549702,0.030000,0.000007,0.876000,0.363000,0.009000,0.009000,0.009000,0.443000,0.043000,32,0,0
gnm-undirected_N21_M25_seed42,2097152,67108864,13,13387098,2654014,518774,98258,72930,65264,63824,63718,63702,63694,84351154,8,3,24439094,0.030000,0.029995,0.860000,0.370000,0.009000,0.010000,0.011000,0.415000,0.045000,32,0,0
gnm-undirected_N21_M25_seed42,2097152,67108864,12,13381644,2645296,517566,97898,73442,68062,67412,67328,67282,67260,84296534,16,4,26629810,0.030000,0.000023,0.877000,0.361000,0.009000,0.014000,0.009000,0.443000,0.041000,32,0,0
gnm-undirected_N21_M25_seed42,2097152,67108864,14,13377446,2641642,516806,97600,72424,60900,55336,54110,53976,53822,84308200,3,4,17580877,0.030000,0.000001,0.842000,0.368000,0.009000,0.006000,0.009000,0.411000,0.039000,32,0,0
gnm-undirected_N21_M25_seed42,2097152,67108864,10,13377904,2645756,516100,98418,78776,76038,75754,75598,75508,75442,84204158,37,4,28382094,0.030000,0.000053,0.893000,0.356000,0.009000,0.029000,0.010000,0.446000,0.043000,32,0,0
gnm-undirected_N21_M25_seed42,2097152,67108864,10,13383214,2644676,515848,100664,87088,85688,85386,85212,85112,85044,84266796,64,4,29119034,0.030000,0.000092,0.888000,0.357000,0.009000,0.032000,0.011000,0.437000,0.042000,32,0,0
gnm-undirected_N21_M25_seed42,2097152,67108864,13,13374542,2647830,516888,97592,72308,64138,62392,62264,62248,62238,84317992,7,4,23550688,0.030000,0.000003,0.868000,0.367000,0.009000,0.010000,0.009000,0.434000,0.039000,32,0,0
gnm-undirected_N21_M25_seed42,2097152,67108864,13,13388328,2650510,517256,98300,72754,64916,63486,63378,63358,63342,84344470,8,4,24454983,0.030000,0.029995,0.861000,0.362000,0.009000,0.009000,0.008000,0.431000,0.042000,32,0,0
gnm-undirected_N21_M25_seed42,2097152,67108864,12,13379422,2646618,518166,97916,73450,68028,67418,67354,67314,67294,84296368,16,5,26631195,0.030000,0.000015,0.859000,0.365000,0.009000,0.013000,0.010000,0.425000,0.037000,32,0,0
gnm-undirected_N21_M25_seed42,2097152,67108864,14,13388092,2650920,519228,98214,72552,61404,55450,54226,53996,53996,84332918,3,5,17585083,0.030000,0.000004,0.829000,0.357000,0.009000,0.006000,0.009000,0.411000,0.037000,32,0,0
gnm-undirected_N21_M25_seed42,2097152,67108864,10,13376542,2647154,516674,98136,78614,75742,75486,75352,75284,75240,84203088,37,5,28383181,0.030000,0.000018,0.895000,0.355000,0.009000,0.027000,0.010000,0.456000,0.038000,32,0,0
gnm-undirected_N21_M25_seed42,2097152,67108864,10,13378390,2643686,518300,101294,87892,86604,86294,86080,85968,85898,84269270,64,5,29119541,0.030000,0.000092,0.854000,0.361000,0.009000,0.034000,0.010000,0.400000,0.040000,32,0,0
gnm-undirected_N21_M25_seed42,2097152,67108864,13,13379818,2648872,516850,97838,72270,63980,62328,62178,62162,62160,84323774,7,5,23550152,0.030000,0.000007,0.878000,0.359000,0.009000,0.009000,0.009000,0.449000,0.043000,32,0,0
gnm-undirected_N21_M25_seed42,2097152,67108864,13,13376996,2648798,517226,98192,72748,64928,63420,63298,63280,63264,84330758,8,5,24459177,0.030000,0.029995,0.854000,0.354000,0.009000,0.010000,0.007000,0.432000,0.042000,32,0,0
gnm-undirected_N23_M28_seed42,8388608,536870912,14,107229030,21351480,4227956,3628650,698278,150700,144086,143256,143172,143138,675303000,16,1,229550141,0.030000,0.029999,5.410000,2.528000,0.037000,0.017000,0.021000,2.587000,0.220000,32,0,0
gnm-undirected_N23_M28_seed42,8388608,536870912,16,107226068,21353780,4231936,3632266,700196,583962,313726,218860,200606,198320,676720518,3,1,151959704,0.030000,0.000001,5.010000,2.533000,0.037000,0.017000,0.016000,2.204000,0.203000,32,0,0
gnm-undirected_N23_M28_seed42,8388608,536870912,13,107254410,21368052,4233020,3633630,700436,158432,154730,154438,154358,154310,675299492,37,1,238860130,0.030000,0.000013,5.704000,2.565000,0.038000,0.029000,0.023000,2.835000,0.214000,32,0,0
gnm-undirected_N23_M28_seed42,8388608,536870912,12,107254286,21368860,4235592,3634390,703580,672422,668326,668096,668032,667986,678748344,64,1,244156157,0.030000,0.000031,5.651000,2.537000,0.038000,0.077000,0.024000,2.756000,0.219000,32,0,0
gnm-undirected_N23_M28_seed42,8388608,536870912,15,107237532,21356940,4232062,3633462,696590,148072,136832,134878,134620,134594,675389326,7,1,201310481,0.030000,0.000003,5.212000,2.477000,0.037000,0.013000,0.020000,2.458000,0.207000,32,0,0
gnm-undirected_N23_M28_seed42,8388608,536870912,15,107261768,21368040,4229974,3630568,695500,148200,138238,136464,136276,136242,675433198,8,1,206393275,0.030000,0.000002,5.319000,2.523000,0.038000,0.014000,0.021000,2.521000,0.202000,32,0,0
gnm-undirected_N23_M28_seed42,8388608,536870912,14,107235600,21369712,4234700,3635512,697372,149484,142804,141892,141796,141750,675328340,16,2,229568917,0.030000,0.029999,5.341000,2.508000,0.036000,0.018000,0.019000,2.547000,0.213000,32,0,0
gnm-undirected_N23_M28_seed42,8388608,536870912,17,107229690,21360382,4225414,3626658,694798,580404,313814,218672,204098,198402,676908172,3,2,154117092,0.030000,0.030000,4.677000,2.530000,0.037000,0.013000,0.018000,1.874000,0.205000,32,0,0
gnm-undirected_N23_M28_seed42,8388608,536870912,13,107242286,21359242,4237892,3638094,701188,159188,155606,155294,155214,155156,675295324,37,2,238542143,0.030000,0.027783,5.794000,2.509000,0.037000,0.033000,0.025000,2.969000,0.221000,32,0,0
gnm-undirected_N23_M28_seed42,8388608,536870912,12,107234006,21366026,4227594,3627902,704982,673764,669686,669434,669382,669344,678721586,64,2,244156923,0.030000,0.000015,5.658000,2.548000,0.037000,0.075000,0.026000,2.765000,0.207000,32,0,0
gnm-undirected_N23_M28_seed42,8388608,536870912,15,107244474,21361204,4229264,3629486,699112,148538,137202,135166,134948,134912,675399622,7,2,201324384,0.030000,0.000004,5.164000,2.555000,0.037000,0.015000,0.018000,2.333000,0.206000,32,0,0
gnm-undirected_N23_M28_seed42,8388608,536870912,15,107235400,21355860,4231802,3631550,696182,147660,137200,135368,135146,135102,675387568,8,2,209727788,0.030000,0.030000,5.222000,2.513000,0.037000,0.013000,0.018000,2.416000,0.225000,32,0,0
gnm-undirected_N23_M28_seed42,8388608,536870912,14,107246948,21357980,4229752,3630986,698436,149730,143274,142420,142324,142296,675324038,16,3,229568348,0.030000,0.029999,5.339000,2.526000,0.037000,0.018000,0.018000,2.526000,0.214000,32,0,0
gnm-undirected_N23_M28_seed42,8388608,536870912,16,107246326,21352520,4227396,3627546,697514,579712,315740,215578,199620,193458,676687022,3,3,151965149,0.030000,0.000000,4.794000,2.553000,0.037000,0.015000,0.017000,2.030000,0.142000,32,0,0
gnm-undirected_N23_M28_seed42,8388608,536870912,13,107256142,21365402,4229526,3629670,699100,158530,154770,154464,154362,154308,675289916,37,3,238861834,0.030000,0.000009,5.730000,2.484000,0.037000,0.032000,0.022000,2.935000,0.220000,32,0,0
gnm-undirected_N23_M28_seed42,8388608,536870912,12,107248212,21365602,4232498,3634362,704172,673142,669044,668840,668796,668748,678741722,64,3,244157924,0.030000,0.000023,5.517000,2.545000,0.037000,0.077000,0.027000,2.663000,0.168000,32,0,0
